date,balance,revenue,expense,recurring,actual_invoice,actual_income,description
2026-05-26,1730162.84,45356.99,7091.57,0.0,0.0,36025.49,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹23,633.50 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹12,391.99 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-05-27,1751842.65,25866.87,4187.05,0.0,0.0,15815.57,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹15,815.57 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-05-28,1622257.3,31407.85,5228.32,75000.0,80764.88,25698.66,"Monthly Payroll Salaries; User Transactions: -Payroll - Staff Salaries (Paid ₹75,000.00 for Monthly staff salary disbursement to Payroll - Staff Salarie) [expense], -Sharma Logistics & Freight (Paid ₹5,764.88 for Freight and delivery charges to Sharma Logistics & Freight. C) [expense], +Walk-in Store Sales (Daily) (Received ₹12,173.42 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹13,525.24 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-05-29,1646071.82,29606.16,5791.64,0.0,0.0,15663.63,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹15,663.63 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-05-30,1656655.92,26069.67,4731.72,0.0,10753.85,9473.27,"User Transactions: -Meta Ads (Paid ₹10,753.85 for Facebook & Instagram advertising campaign to Meta Ads. Cash ) [expense], +Walk-in Store Sales (Daily) (Received ₹9,473.27 for Daily retail store sales revenue from Walk-in Store Sales) [income]"
2026-05-31,1653949.78,3628.65,6334.79,0.0,0.0,0.0,Daily retail operations
2026-06-01,1604655.01,14992.64,4287.4,30000.0,30000.0,9581.91,"Monthly Office Rent; User Transactions: -Commercial Realty Trust (Paid ₹30,000.00 for Monthly office and store lease rent to Commercial Realty Tru) [expense], +Walk-in Store Sales (Daily) (Received ₹9,581.91 for Daily retail store sales revenue from Walk-in Store Sales) [income]"
2026-06-02,1668868.41,68041.04,3827.64,0.0,0.0,62134.36,"User Transactions: +Star Retailers (Client) (Received ₹62,134.36 for Wholesale order invoice payment from retail chain from S) [income]"
2026-06-03,1672792.88,8199.4,4274.93,0.0,0.0,0.0,Daily retail operations
2026-06-04,1695090.59,28272.45,5974.74,0.0,0.0,20261.83,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹20,261.83 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-05,1713000.7,27487.62,5377.51,0.0,4200.0,11378.7,"User Transactions: -CloudHost Technologies Pvt Ltd (Paid ₹4,200.00 for Business hosting plan - monthly subscription to CloudHost Tec) [expense], +Online Portal Sales (Received ₹11,378.70 for E-commerce platform order settlement from Online Portal ) [income]"
2026-06-06,1686582.25,15764.94,4990.97,0.0,37192.42,0.0,"User Transactions: -ABC Traders (Paid ₹37,192.42 for Inventory restocking - general merchandise to ABC Traders. C) [expense]"
2026-06-07,1709387.21,28256.67,5451.71,0.0,0.0,20556.28,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹20,556.28 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-08,1755491.61,49813.52,3709.11,0.0,0.0,42215.3,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹14,874.82 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹13,205.50 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹14,134.98 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-09,1777033.0,26034.73,4493.34,0.0,0.0,20317.95,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹20,317.95 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-10,1814082.76,61713.78,4469.59,8000.0,12194.43,54877.03,"Monthly Utilities; User Transactions: -Tamil Nadu Electricity Board (TNEB) (Paid ₹8,976.73 for Commercial electricity bill to Tamil Nadu Electricity Board () [expense], -HDFC Bank (Paid ₹3,217.70 for Bank account maintenance and POS charges to HDFC Bank. Cash b) [expense], +Walk-in Store Sales (Daily) (Received ₹12,273.86 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹24,668.68 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹8,240.52 for Daily retail store sales revenue from Walk-in Store Sales) [income], +Online Portal Sales (Received ₹9,693.97 for E-commerce platform order settlement from Online Portal S) [income]"
2026-06-11,1825682.93,16083.45,4483.27,0.0,0.0,10032.43,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹10,032.43 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-12,1831692.7,12152.41,3643.64,0.0,2499.0,0.0,"User Transactions: -Airtel Broadband (Paid ₹2,499.00 for Business internet and landline to Airtel Broadband. Cash bala) [expense]"
2026-06-13,1830614.71,13481.54,6544.44,0.0,8015.09,0.0,"User Transactions: -Package Craft India (Paid ₹8,015.09 for Custom printed bags and shipping boxes to Package Craft India) [expense]"
2026-06-14,1858100.3,32411.14,4925.56,0.0,0.0,24942.73,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹24,942.73 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-15,1816688.17,8999.74,5411.86,0.0,45000.0,0.0,"User Transactions: -Anna University (Paid ₹45,000.00 for College semester tuition fee for son's degree to Anna Univer) [expense]"
2026-06-16,1816019.19,5983.82,6652.8,0.0,0.0,0.0,Daily retail operations
2026-06-17,1818102.11,7232.63,5149.71,0.0,0.0,0.0,Daily retail operations
2026-06-18,1876082.27,63011.14,5030.99,0.0,0.0,54814.04,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹17,025.67 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹13,623.45 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹24,164.92 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-19,1902820.86,30851.18,4112.59,0.0,0.0,14273.35,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹14,273.35 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-20,1912458.54,14637.83,5000.14,0.0,0.0,0.0,Daily retail operations
2026-06-21,1913674.29,6132.8,4917.05,0.0,0.0,0.0,Daily retail operations
2026-06-22,1918189.54,8752.51,4237.26,0.0,0.0,0.0,Daily retail operations
2026-06-23,1950857.27,36032.96,3365.24,0.0,0.0,26861.22,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹15,713.67 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹11,147.55 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-24,1954577.02,8380.96,3135.89,0.0,1525.32,0.0,"User Transactions: -Mineral Water Suppliers (Paid ₹1,525.32 for Monthly drinking water supply for office to Mineral Water Sup) [expense]"
2026-06-25,1981166.54,33442.95,6853.43,0.0,0.0,26827.62,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹16,918.83 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Online Portal Sales (Received ₹9,908.79 for E-commerce platform order settlement from Online Portal S) [income]"
2026-06-26,1987311.81,12266.96,6121.69,0.0,0.0,0.0,Daily retail operations
2026-06-27,2006706.24,24976.52,5582.09,0.0,0.0,11300.0,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹11,300.00 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-06-28,1805830.27,14496.19,5320.15,75000.0,135052.01,5122.65,"Monthly Payroll Salaries; User Transactions: -Payroll - Staff Salaries (Paid ₹75,000.00 for Monthly staff salary disbursement to Payroll - Staff Salarie) [expense], -Metro Cash & Carry (Paid ₹60,052.01 for Bulk FMCG and grocery inventory purchase to Metro Cash & Car) [expense], +Online Portal Sales (Received ₹5,122.65 for E-commerce platform order settlement from Online Portal S) [income]"
2026-06-29,1808357.38,5595.02,3067.92,0.0,0.0,0.0,Daily retail operations
2026-06-30,1799070.93,6633.5,5431.46,0.0,10488.49,0.0,"User Transactions: -Sharma Logistics & Freight (Paid ₹10,488.49 for Freight and delivery charges to Sharma Logistics & Freight. ) [expense]"
2026-07-01,1797733.62,62774.12,4111.44,30000.0,30000.0,56340.7,"Monthly Office Rent; User Transactions: -Commercial Realty Trust (Paid ₹30,000.00 for Monthly office and store lease rent to Commercial Realty Tru) [expense], +Star Retailers (Client) (Received ₹56,340.70 for Wholesale order invoice payment from retail chain from S) [income]"
2026-07-02,1793139.37,26491.11,4581.1,0.0,26504.27,18363.73,"User Transactions: -ABC Traders (Paid ₹26,504.27 for Inventory restocking - general merchandise to ABC Traders. C) [expense], +Walk-in Store Sales (Daily) (Received ₹18,363.73 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-03,1811844.75,50181.88,5850.51,0.0,25625.98,32621.39,"User Transactions: -CloudHost Technologies Pvt Ltd (Paid ₹4,337.61 for Monthly cloud hosting subscription to CloudHost Technologies ) [expense], -Google Ads (Paid ₹21,288.37 for Search engine keyword marketing campaign to Google Ads. Cash) [expense], +Walk-in Store Sales (Daily) (Received ₹14,812.03 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹17,809.36 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-04,1816145.56,12389.13,4511.67,0.0,3576.64,0.0,"User Transactions: -Google Workspace (Paid ₹3,576.64 for Business email and productivity licenses to Google Workspace.) [expense]"
2026-07-05,1838012.55,26384.99,4518.01,0.0,0.0,21789.42,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹21,789.42 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-06,1864052.38,31528.3,5488.47,0.0,0.0,24413.46,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹24,413.46 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-07,1876378.22,19489.72,5562.03,0.0,1601.84,12498.98,"User Transactions: -Mineral Water Suppliers (Paid ₹1,601.84 for Monthly drinking water supply for office to Mineral Water Sup) [expense], +Walk-in Store Sales (Daily) (Received ₹12,498.98 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-08,1944120.17,144196.97,4955.02,0.0,71500.0,136462.87,"User Transactions: -IFET College of Engineering (College fees) [expense], +Walk-in Store Sales (Daily) (Received ₹10,013.68 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹21,186.79 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Apex Enterprises (Client) (Received ₹97,381.35 for Wholesale goods dispatch payment from corporate client f) [income], +Online Portal Sales (Received ₹7,881.05 for E-commerce platform order settlement from Online Portal S) [income]"
2026-07-09,1972704.44,33974.35,5390.09,0.0,0.0,23998.08,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹23,998.08 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-10,1964348.35,42869.48,5621.28,8000.0,37604.29,29696.58,"Monthly Utilities; User Transactions: -Tamil Nadu Electricity Board (TNEB) (Paid ₹7,604.29 for Commercial electricity bill to Tamil Nadu Electricity Board () [expense], -Kothari & Associates (Paid ₹15,000.00 for GST return filing and auditor compliance review to Kothari &) [expense], -Kothari & Associates (Paid ₹15,000.00 for GST return filing - Q1 FY26-27 and auditor compliance review) [expense], +Walk-in Store Sales (Daily) (Received ₹17,666.70 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Online Portal Sales (Received ₹12,029.88 for E-commerce platform order settlement from Online Portal ) [income]"
2026-07-11,1972499.81,13566.02,5414.57,0.0,0.0,0.0,Daily retail operations
2026-07-12,1977895.68,10436.69,2541.82,0.0,2499.0,0.0,"User Transactions: -Airtel Broadband (Paid ₹2,499.00 for Business internet and landline to Airtel Broadband. Cash bala) [expense]"
2026-07-13,1999905.38,26143.31,4133.61,0.0,0.0,15658.75,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹15,658.75 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-14,2002593.22,8547.18,5859.35,0.0,0.0,0.0,Daily retail operations
2026-07-15,2026301.42,28358.02,4649.82,0.0,0.0,18766.8,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹13,055.00 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Online Portal Sales (Received ₹5,711.80 for E-commerce platform order settlement from Online Portal S) [income]"
2026-07-16,2047515.02,26145.63,4932.03,0.0,0.0,17852.07,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹9,939.48 for Daily retail store sales revenue from Walk-in Store Sales) [income], +Online Portal Sales (Received ₹7,912.59 for E-commerce platform order settlement from Online Portal S) [income]"
2026-07-17,2054734.39,11707.68,4488.3,0.0,0.0,0.0,Daily retail operations
2026-07-18,2059118.11,17719.04,5535.32,0.0,7800.0,0.0,"User Transactions: -Sharma Logistics & Freight (Paid ₹7,800.00 for Freight & delivery charges - stock consignment to Sharma Logi) [expense]"
2026-07-19,2089892.46,35145.11,4370.75,0.0,0.0,24830.53,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹24,830.53 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-20,2114066.98,28637.71,4463.19,0.0,0.0,21442.59,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹21,442.59 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-21,2114262.22,5547.85,5352.61,0.0,0.0,0.0,Daily retail operations
2026-07-22,2124610.09,15021.7,4673.83,0.0,0.0,8911.35,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹8,911.35 for Daily retail store sales revenue from Walk-in Store Sales) [income]"
2026-07-23,2125862.61,7265.17,6012.65,0.0,0.0,0.0,Daily retail operations
2026-07-24,2142410.54,21858.46,5310.53,0.0,0.0,9686.97,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹9,686.97 for Daily retail store sales revenue from Walk-in Store Sales) [income]"
2026-07-25,2177664.54,40614.17,5360.17,0.0,0.0,26607.35,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹15,074.96 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹11,532.39 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-07-26,2177440.11,4467.18,4691.61,0.0,0.0,0.0,Daily retail operations
2026-07-27,2178780.77,4678.64,3337.98,0.0,0.0,0.0,Daily retail operations
2026-07-28,2032718.86,8044.06,4105.96,75000.0,75000.0,0.0,"Monthly Payroll Salaries; User Transactions: -Payroll - Staff Salaries (Paid ₹75,000.00 for Monthly staff salary disbursement to Payroll - Staff Salarie) [expense]"
2026-07-29,2037010.24,8078.97,3787.6,0.0,0.0,0.0,Daily retail operations
2026-07-30,1953538.86,5133.51,5968.9,0.0,82635.99,0.0,"User Transactions: -Metro Cash & Carry (Paid ₹82,635.99 for Bulk FMCG and grocery inventory purchase to Metro Cash & Car) [expense]"
2026-07-31,1961855.89,24537.56,4665.74,0.0,11554.8,13165.2,"User Transactions: -Package Craft India (Paid ₹11,554.80 for Custom printed bags and shipping boxes to Package Craft Indi) [expense], +Walk-in Store Sales (Daily) (Received ₹13,165.20 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-01,1927202.13,31346.23,5999.99,30000.0,30000.0,14995.72,"Monthly Office Rent; User Transactions: -Commercial Realty Trust (Paid ₹30,000.00 for Monthly office and store lease rent to Commercial Realty Tru) [expense], +Online Portal Sales (Received ₹14,995.72 for E-commerce platform order settlement from Online Portal ) [income]"
2026-08-02,1928498.68,5619.83,4323.28,0.0,0.0,0.0,Daily retail operations
2026-08-03,1951898.56,29769.08,6369.2,0.0,0.0,20905.57,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹9,013.85 for Daily retail store sales revenue from Walk-in Store Sales) [income], +Walk-in Store Sales (Daily) (Received ₹11,891.72 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-04,1948914.65,6655.19,5602.47,0.0,4036.63,0.0,"User Transactions: -CloudHost Technologies Pvt Ltd (Paid ₹4,036.63 for Monthly cloud hosting subscription to CloudHost Technologies ) [expense]"
2026-08-05,1953914.31,8807.67,3808.0,0.0,0.0,0.0,Daily retail operations
2026-08-06,1958444.88,8363.64,3833.07,0.0,0.0,0.0,Daily retail operations
2026-08-07,1967674.08,14966.4,5737.2,0.0,0.0,0.0,Daily retail operations
2026-08-08,1982511.81,33968.14,5435.14,0.0,13695.27,19009.79,"User Transactions: -Meta Ads (Paid ₹13,695.27 for Facebook & Instagram advertising campaign to Meta Ads. Cash ) [expense], +Walk-in Store Sales (Daily) (Received ₹19,009.79 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-09,2006602.08,69782.2,5565.37,0.0,40126.56,59953.84,"User Transactions: -ABC Traders (Paid ₹36,873.58 for Inventory restocking - general merchandise to ABC Traders. C) [expense], -Google Workspace (Paid ₹3,252.98 for Business email and productivity licenses to Google Workspace.) [expense], +Walk-in Store Sales (Daily) (Received ₹21,393.08 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹22,052.73 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹16,508.03 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-10,2008398.31,23027.64,3466.18,8000.0,9765.23,15465.61,"Monthly Utilities; User Transactions: -AWS Cloud (Monthly server hosting) [expense], -Tamil Nadu Electricity Board (TNEB) (Paid ₹8,265.23 for Commercial electricity bill to Tamil Nadu Electricity Board () [expense], +Walk-in Store Sales (Daily) (Received ₹15,465.61 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-11,2006890.12,4074.95,5583.14,0.0,0.0,0.0,Daily retail operations
2026-08-12,2008857.67,9025.93,4559.38,0.0,2499.0,0.0,"User Transactions: -Airtel Broadband (Paid ₹2,499.00 for Business internet and landline to Airtel Broadband. Cash bala) [expense]"
2026-08-13,1986492.08,56950.27,4315.85,0.0,75000.0,52552.5,"User Transactions: -Vinyl_laptops (Laptop purchased) [expense], +SRI LAKSHMI SUPERMARKET [income]"
2026-08-14,2024790.85,44671.08,6372.31,0.0,0.0,30438.28,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹9,951.20 for Daily retail store sales revenue from Walk-in Store Sales) [income], +Walk-in Store Sales (Daily) (Received ₹20,487.08 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-15,2041693.8,30388.07,4137.01,0.0,9348.11,19707.53,"User Transactions: -Sharma Logistics & Freight (Paid ₹9,348.11 for Freight and delivery charges to Sharma Logistics & Freight. C) [expense], +Walk-in Store Sales (Daily) (Received ₹19,707.53 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-16,2060701.63,22838.83,3831.0,0.0,0.0,15441.9,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹15,441.90 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-17,2069028.1,14644.65,5113.5,0.0,1204.69,0.0,"User Transactions: -Mineral Water Suppliers (Paid ₹1,204.69 for Monthly drinking water supply for office to Mineral Water Sup) [expense]"
2026-08-18,2070444.7,6892.55,5475.94,0.0,0.0,0.0,Daily retail operations
2026-08-19,2075015.49,10967.9,6397.11,0.0,0.0,5402.32,"User Transactions: +Online Portal Sales (Received ₹5,402.32 for E-commerce platform order settlement from Online Portal S) [income]"
2026-08-20,2093587.33,24444.11,5872.27,0.0,0.0,20933.88,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹8,677.63 for Daily retail store sales revenue from Walk-in Store Sales) [income], +Walk-in Store Sales (Daily) (Received ₹12,256.25 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-21,2118784.66,30149.59,4952.26,0.0,0.0,18026.42,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹18,026.42 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-22,2098261.79,29240.14,5397.99,0.0,44365.02,13214.21,"User Transactions: -ABC Traders (Paid ₹44,365.02 for Inventory restocking - general merchandise to ABC Traders. C) [expense], +Online Portal Sales (Received ₹13,214.21 for E-commerce platform order settlement from Online Portal ) [income]"
2026-08-23,2115553.4,21964.64,4673.03,0.0,0.0,14842.64,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹14,842.64 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-24,2140979.54,30099.56,4673.42,0.0,0.0,22012.09,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹22,012.09 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-25,2153327.99,17010.93,4662.48,0.0,0.0,6751.91,"User Transactions: +Online Portal Sales (Received ₹6,751.91 for E-commerce platform order settlement from Online Portal S) [income]"
2026-08-26,2192076.91,43982.04,5233.12,0.0,0.0,37101.76,"User Transactions: +Walk-in Store Sales (Daily) (Received ₹23,872.36 for Daily retail store sales revenue from Walk-in Store Sale) [income], +Walk-in Store Sales (Daily) (Received ₹13,229.40 for Daily retail store sales revenue from Walk-in Store Sale) [income]"
2026-08-27,2171386.05,6220.36,3762.95,0.0,23148.27,0.0,"User Transactions: -Google Ads (Paid ₹23,148.27 for Search engine keyword marketing campaign to Google Ads. Cash) [expense]"
2026-08-28,2033136.83,14417.29,2666.51,75000.0,75000.0,0.0,"Monthly Payroll Salaries; User Transactions: -Payroll - Staff Salaries (Paid ₹75,000.00 for Monthly staff salary disbursement to Payroll - Staff Salarie) [expense]"
